feature,distribution,value
ACI_z,null,0.18881572492169096
ACI_z,null,0.028340140147716054
ACI_z,null,-0.1735945757650862
ACI_z,null,-0.023450183308595173
ACI_z,null,-0.19256789586612832
ACI_z,null,0.1538184374093031
ACI_z,null,-0.14315129411844388
ACI_z,null,-0.5273919336747295
ACI_z,null,0.044705657612089326
ACI_z,null,0.31872648990344493
ACI_z,null,-0.13653387834904623
ACI_z,null,-0.014344861527368417
ACI_z,null,0.0713399447543288
ACI_z,null,-0.09407956793772182
ACI_z,null,0.03705310926575931
ACI_z,null,0.027847581637970346
ACI_z,null,-0.2992565337643817
ACI_z,null,-0.1306457057780171
ACI_z,null,0.027313509952352495
ACI_z,null,-0.2321893253958239
ACI_z,null,0.29693408064567167
ACI_z,null,0.16432796901856386
ACI_z,null,-0.2547939616964958
ACI_z,null,-0.22082068112469888
ACI_z,null,-0.14284209174866655
ACI_z,null,-0.09533929191208909
ACI_z,null,0.09910842240722696
ACI_z,null,-0.008372233263798516
ACI_z,null,0.19530614308021763
ACI_z,null,-0.1218183870714579
ACI_z,null,0.21905419839542223
ACI_z,null,-0.25535348630434207
ACI_z,null,0.1767380188620543
ACI_z,null,-0.4157366903155701
ACI_z,null,-0.12220628772775614
ACI_z,null,0.15141733141706568
ACI_z,null,0.20719006960916997
ACI_z,null,-0.028534034911765024
ACI_z,null,0.11163564612753077
ACI_z,null,0.053030370423625385
ACI_z,null,0.10392375561460347
ACI_z,null,-0.3111176728563329
ACI_z,null,0.4325616855608247
ACI_z,null,-0.20491743167669293
ACI_z,null,-0.00462080993662141
ACI_z,null,0.09116504782354382
ACI_z,null,0.18211156679653817
ACI_z,null,-0.01246798680640743
ACI_z,null,0.07011807212617498
ACI_z,null,0.2759822271191931
ACI_z,null,-0.16430273457699238
ACI_z,null,0.06538750908325329
ACI_z,null,-0.20834656934560125
ACI_z,null,-0.002267708789862837
ACI_z,null,0.015834565352948447
ACI_z,null,0.03972894347651503
ACI_z,null,-0.08376264132012695
ACI_z,null,0.25380471392588594
ACI_z,null,0.3154051701704649
ACI_z,null,0.13636267813905925
ACI_z,null,0.06965828193387312
ACI_z,null,0.31156586085548155
ACI_z,null,-0.11226472976888793
ACI_z,null,-0.06487280169177508
ACI_z,null,0.053886912086955736
ACI_z,null,-0.061156861779586756
ACI_z,null,0.34926297733638095
ACI_z,null,-0.2813251518591802
ACI_z,null,-0.2318654613805922
ACI_z,null,0.1911760731151462
ACI_z,null,0.15725808726640947
ACI_z,null,-0.16093950700209658
ACI_z,null,0.015073131314502254
ACI_z,null,0.10144606398430667
ACI_z,null,-0.0019451039700213062
ACI_z,null,-0.0756485936196842
ACI_z,null,-0.10476954250074479
ACI_z,null,0.4104050768747005
ACI_z,null,-0.20899284211610056
ACI_z,null,-0.06717777143500656
ACI_z,null,0.31116081075428187
ACI_z,null,0.14531012278699865
ACI_z,null,-0.01698456709555987
ACI_z,null,-0.3187765983132696
ACI_z,null,0.4156972162051899
ACI_z,null,0.06931542301504261
ACI_z,null,0.03172049365555505
ACI_z,null,-0.24377623793146694
ACI_z,null,-0.06964203914209201
ACI_z,null,-0.280060633311364
ACI_z,null,0.1161299643963677
ACI_z,null,-0.06731607572372558
ACI_z,null,0.19864122846557225
ACI_z,null,-0.29006360294471206
ACI_z,null,-0.02265361672741159
ACI_z,null,0.1779351963341226
ACI_z,null,-0.0805378707717619
ACI_z,null,-0.006022146697150217
ACI_z,null,0.14978981849206396
ACI_z,null,0.1845928563650656
ACI_z,null,-0.09716179780749726
ACI_z,null,-0.13419830302438424
ACI_z,null,-0.0223384903188692
ACI_z,null,-0.0727435812619498
ACI_z,null,0.0909020955642487
ACI_z,null,0.1388390401476663
ACI_z,null,0.17505008544705808
ACI_z,null,0.23212138181811123
ACI_z,null,0.2614457651766053
ACI_z,null,0.07206397494466689
ACI_z,null,0.06477073617784959
ACI_z,null,-0.2208974973922599
ACI_z,null,-0.04100391203208966
ACI_z,null,-0.23038987569029845
ACI_z,null,0.03427004859189661
ACI_z,null,0.08181936152506163
ACI_z,null,0.36892663090803185
ACI_z,null,-0.22021600111636838
ACI_z,null,-0.16726417664497464
ACI_z,null,0.037806489145199344
ACI_z,null,0.05327515283213725
ACI_z,null,-0.07460352824964206
ACI_z,null,0.15005255533579712
ACI_z,null,0.22227888151122205
ACI_z,null,0.0054616033705989775
ACI_z,null,0.3086118381169639
ACI_z,null,0.325817971702762
ACI_z,null,-0.03579941487314538
ACI_z,null,-0.09024769669762393
ACI_z,null,0.5647263179813597
ACI_z,null,0.04320651792771283
ACI_z,null,0.4076536693764216
ACI_z,null,-0.23023024717629317
ACI_z,null,0.07914001329773392
ACI_z,null,-0.08820559250919768
ACI_z,null,0.13998464873360736
ACI_z,null,0.03859178733169074
ACI_z,null,0.06056082689471921
ACI_z,null,0.15683745979518687
ACI_z,null,0.23608479421562045
ACI_z,null,-0.0362799210002082
ACI_z,null,-0.1487560440732951
ACI_z,null,-0.395297069897744
ACI_z,null,-0.18617415253449807
ACI_z,null,0.2954316436545027
ACI_z,null,0.3989417564175285
ACI_z,null,-0.030710992161036794
ACI_z,null,-0.015931611911423914
ACI_z,null,0.11661208128160643
ACI_z,null,-0.12370334337353908
ACI_z,null,0.19832029570768517
ACI_z,null,0.11132325997771896
ACI_z,null,-0.17486282265551026
ACI_z,null,0.04054177929496032
ACI_z,null,-0.21145862317086492
ACI_z,null,-0.025089983142026605
ACI_z,null,0.21295934417893442
ACI_z,null,-0.41135068597892416
